algo,dv,dc,nv,nc,code_id,p_phys,p_mask,no_test,no_success,no_stop,p_log,p_error,p_std_dev
380,5,6,60,50,swac_zxe5e53k,0.001,0.2,1683,1613,70.0,0.958407605466429,0.041592394533571,0.004866761118570096
390,5,6,60,50,swac_zxe5e53k,0.001,0.2,1678,1599,79.0,0.9529201430274136,0.04707985697258643,0.0051707059732915735
400,5,6,60,50,swac_zxe5e53k,0.001,0.2,1988,1917,71.0,0.9642857142857144,0.03571428571428559,0.004162130190350917
410,5,6,60,50,swac_zxe5e53k,0.001,0.2,1568,1498,70.0,0.9553571428571428,0.044642857142857206,0.005215378582205401
420,5,6,60,50,swac_zxe5e53k,0.001,0.2,1567,1500,67.0,0.9572431397574984,0.04275686024250158,0.005110689970534632
430,5,6,60,50,swac_zxe5e53k,0.001,0.2,1564,1491,73.0,0.9533248081841432,0.046675191815856776,0.0053339031862235965
440,5,6,60,50,swac_zxe5e53k,0.001,0.2,1559,1505,54.0,0.9653624118024374,0.034637588197562574,0.0046312258120023335
450,5,6,60,50,swac_zxe5e53k,0.001,0.2,1558,1474,84.0,0.9460847240051348,0.05391527599486523,0.005721859701166648
460,5,6,60,50,swac_zxe5e53k,0.001,0.2,4257,4047,210.0,0.9506694855532064,0.049330514446793594,0.0033191033396652615
470,5,6,60,50,swac_zxe5e53k,0.001,0.2,4255,4066,189.0,0.9555816686251468,0.04441833137485318,0.0031583862667945786
480,5,6,60,50,swac_zxe5e53k,0.001,0.2,4253,4064,189.0,0.9555607806254408,0.04443921937455919,0.0031598369818964696
490,5,6,60,50,swac_zxe5e53k,0.001,0.2,4248,4036,212.0,0.9500941619585688,0.04990583804143123,0.0033409251600915553
500,5,6,60,50,swac_zxe5e53k,0.001,0.2,4245,4045,200.0,0.9528857479387516,0.04711425206124842,0.003252053779414899
610,5,6,60,50,swac_zxe5e53k,0.001,0.2,2807,2627,180.0,0.935874599216245,0.06412540078375495,0.004623838640738753
710,5,6,60,50,swac_zxe5e53k,0.001,0.2,2806,2597,209.0,0.9255167498218104,0.07448325017818958,0.004956528615501014
810,5,6,60,50,swac_zxe5e53k,0.001,0.2,2804,2550,254.0,0.9094151212553496,0.09058487874465038,0.005420257693979095
910,5,6,60,50,swac_zxe5e53k,0.001,0.2,2801,2536,265.0,0.9053909318100678,0.0946090681899322,0.005530035233563826
1000,5,6,60,50,swac_zxe5e53k,0.001,0.2,1275,1150,125.0,0.9019607843137256,0.09803921568627438,0.008327960363898377
2000,5,6,60,50,swac_zxe5e53k,0.001,0.2,3369,2684,685.0,0.796675571386168,0.20332442861383204,0.006934018963034654
0,5,6,60,50,swac_zxe5e53k,0.001,0.3,79624,79623,1.0,0.9999874409725712,1.2559027428804548e-05,1.2558948564027629e-05
1,5,6,60,50,swac_zxe5e53k,0.001,0.3,79624,79587,37.0,0.99953531598513,0.0004646840148699871,7.637582996108417e-05
2,5,6,60,50,swac_zxe5e53k,0.001,0.3,79624,79574,50.0,0.9993720486285542,0.0006279513714457785,8.877784738088221e-05
3,5,6,60,50,swac_zxe5e53k,0.001,0.3,79624,79533,91.0,0.9988571285039688,0.0011428714960312059,0.0001197370052518853
4,5,6,60,50,swac_zxe5e53k,0.001,0.3,79624,79509,115.0,0.9985557118456748,0.0014442881543251795,0.0001345832709242693
5,5,6,60,50,swac_zxe5e53k,0.001,0.3,79624,79491,133.0,0.9983296493519542,0.0016703506480457708,0.00014471675446501304
6,5,6,60,50,swac_zxe5e53k,0.001,0.3,79624,79462,162.0,0.9979654375565156,0.0020345624434844334,0.00015968762675486593
7,5,6,60,50,swac_zxe5e53k,0.001,0.3,79624,79408,216.0,0.997287250075354,0.002712749924645985,0.00018432872450036336
8,5,6,60,50,swac_zxe5e53k,0.001,0.3,79624,79396,228.0,0.9971365417462073,0.00286345825379275,0.0001893654518311116
9,5,6,60,50,swac_zxe5e53k,0.001,0.3,79623,79357,266.0,0.9966592567474222,0.003340743252577827,0.00020449167580373264
10,5,6,60,50,swac_zxe5e53k,0.001,0.3,79623,79351,272.0,0.9965839016364618,0.003416098363538178,0.0002067772946858256
11,5,6,60,50,swac_zxe5e53k,0.001,0.3,9645,9613,32.0,0.9966822187662,0.003317781233799999,0.0005855326439106373
12,5,6,60,50,swac_zxe5e53k,0.001,0.3,9645,9597,48.0,0.9950233281493002,0.004976671850699832,0.0007165310555377592
13,5,6,60,50,swac_zxe5e53k,0.001,0.3,9645,9598,47.0,0.9951270088128564,0.004872991187143572,0.0007090648449051118
14,5,6,60,50,swac_zxe5e53k,0.001,0.3,9645,9598,47.0,0.9951270088128564,0.004872991187143572,0.0007090648449051118
15,5,6,60,50,swac_zxe5e53k,0.001,0.3,9645,9598,47.0,0.9951270088128564,0.004872991187143572,0.0007090648449051118
16,5,6,60,50,swac_zxe5e53k,0.001,0.3,9645,9583,62.0,0.9935717988595127,0.006428201140487255,0.0008137541958084915
17,5,6,60,50,swac_zxe5e53k,0.001,0.3,9645,9584,61.0,0.9936754795230688,0.006324520476931217,0.0008072070978856298
18,5,6,60,50,swac_zxe5e53k,0.001,0.3,9645,9579,66.0,0.9931570762052876,0.006842923794712408,0.000839418828590867
19,5,6,60,50,swac_zxe5e53k,0.001,0.3,9645,9568,77.0,0.992016588906169,0.00798341109383105,0.0009061552228133016
20,5,6,60,50,swac_zxe5e53k,0.001,0.3,9645,9579,66.0,0.9931570762052876,0.006842923794712408,0.000839418828590867
21,5,6,60,50,swac_zxe5e53k,0.001,0.3,8214,8139,75.0,0.9908692476260044,0.009130752373995632,0.0010495040241690675
22,5,6,60,50,swac_zxe5e53k,0.001,0.3,8213,8152,61.0,0.9925727505174724,0.007427249482527598,0.000947423752944263
23,5,6,60,50,swac_zxe5e53k,0.001,0.3,8213,8134,79.0,0.9903811031291856,0.009618896870814408,0.0010769930368563752
24,5,6,60,50,swac_zxe5e53k,0.001,0.3,8213,8128,85.0,0.9896505539997564,0.010349446000243567,0.0011167310101359877
25,5,6,60,50,swac_zxe5e53k,0.001,0.3,8213,8139,74.0,0.9909898940703762,0.009010105929623813,0.0010426742537859995
26,5,6,60,50,swac_zxe5e53k,0.001,0.3,8213,8135,78.0,0.9905028613174236,0.0094971386825764,0.0010702206974915866
27,5,6,60,50,swac_zxe5e53k,0.001,0.3,8213,8124,89.0,0.9891635212468038,0.010836478753196155,0.0011424237587225735
28,5,6,60,50,swac_zxe5e53k,0.001,0.3,8213,8139,74.0,0.9909898940703762,0.009010105929623813,0.0010426742537859995
29,5,6,60,50,swac_zxe5e53k,0.001,0.3,8213,8152,61.0,0.9925727505174724,0.007427249482527598,0.000947423752944263
30,5,6,60,50,swac_zxe5e53k,0.001,0.3,8213,8105,108.0,0.9868501156702788,0.013149884329721195,0.0012570010865647662
31,5,6,60,50,swac_zxe5e53k,0.001,0.3,7309,7220,89.0,0.9878232316322342,0.012176768367765822,0.0012828523062539915
32,5,6,60,50,swac_zxe5e53k,0.001,0.3,7309,7210,99.0,0.986455055411137,0.013544944588863017,0.001352067229665391
33,5,6,60,50,swac_zxe5e53k,0.001,0.3,7309,7220,89.0,0.9878232316322342,0.012176768367765822,0.0012828523062539915
34,5,6,60,50,swac_zxe5e53k,0.001,0.3,7309,7216,93.0,0.9872759611437952,0.012724038856204767,0.0013110003079904449
35,5,6,60,50,swac_zxe5e53k,0.001,0.3,7309,7204,105.0,0.9856341496784786,0.014365850321521378,0.001391856810342988
36,5,6,60,50,swac_zxe5e53k,0.001,0.3,7309,7206,103.0,0.985907784922698,0.014092215077301962,0.0013787286439411823
37,5,6,60,50,swac_zxe5e53k,0.001,0.3,7309,7212,97.0,0.9867286906553564,0.0132713093446436,0.001338525913204701
38,5,6,60,50,swac_zxe5e53k,0.001,0.3,7309,7196,113.0,0.9845396087016008,0.015460391298399156,0.0014431047502500357
39,5,6,60,50,swac_zxe5e53k,0.001,0.3,7309,7201,108.0,0.9852236968121494,0.014776303187850615,0.0014113064955376907
40,5,6,60,50,swac_zxe5e53k,0.001,0.3,7309,7192,117.0,0.983992338213162,0.01600766178683799,0.0014680161298029515
41,5,6,60,50,swac_zxe5e53k,0.001,0.3,2278,2231,47.0,0.979367866549605,0.02063213345039505,0.0029782978946520633
42,5,6,60,50,swac_zxe5e53k,0.001,0.3,2278,2242,36.0,0.9841966637401228,0.015803336259877176,0.002612994375463666
43,5,6,60,50,swac_zxe5e53k,0.001,0.3,2278,2240,38.0,0.9833187006145742,0.01668129938542584,0.0026833988409994
44,5,6,60,50,swac_zxe5e53k,0.001,0.3,2278,2244,34.0,0.9850746268656716,0.014925373134328401,0.002540506469516409
45,5,6,60,50,swac_zxe5e53k,0.001,0.3,2278,2234,44.0,0.980684811237928,0.019315188762072055,0.0028836154451706425
46,5,6,60,50,swac_zxe5e53k,0.001,0.3,2278,2242,36.0,0.9841966637401228,0.015803336259877176,0.002612994375463666
47,5,6,60,50,swac_zxe5e53k,0.001,0.3,2277,2227,50.0,0.9780412823891084,0.02195871761089163,0.0030711467198252422
48,5,6,60,50,swac_zxe5e53k,0.001,0.3,2277,2229,48.0,0.9789196310935442,0.021080368906455815,0.003010447840863142
49,5,6,60,50,swac_zxe5e53k,0.001,0.3,2276,2230,46.0,0.9797891036906854,0.020210896309314608,0.0029496668052046418
50,5,6,60,50,swac_zxe5e53k,0.001,0.3,2276,2237,39.0,0.9828646748681898,0.017135325131810153,0.002720238036567309
51,5,6,60,50,swac_zxe5e53k,0.001,0.3,2276,2234,42.0,0.9815465729349736,0.018453427065026395,0.0028210308987210203
52,5,6,60,50,swac_zxe5e53k,0.001,0.3,2276,2231,45.0,0.9802284710017576,0.019771528998242416,0.002918083100318849
53,5,6,60,50,swac_zxe5e53k,0.001,0.3,2276,2240,36.0,0.984182776801406,0.01581722319859402,0.0026152720532505083
54,5,6,60,50,swac_zxe5e53k,0.001,0.3,2276,2218,58.0,0.9745166959578208,0.025483304042179244,0.003303211494334912
55,5,6,60,50,swac_zxe5e53k,0.001,0.3,2276,2219,57.0,0.9749560632688928,0.025043936731107164,0.0032753498293227254
56,5,6,60,50,swac_zxe5e53k,0.001,0.3,2276,2225,51.0,0.9775922671353252,0.02240773286467479,0.0031023565489240743
57,5,6,60,50,swac_zxe5e53k,0.001,0.3,2276,2221,55.0,0.9758347978910368,0.024165202108963224,0.0032188240489884347
58,5,6,60,50,swac_zxe5e53k,0.001,0.3,2275,2222,53.0,0.9767032967032968,0.02329670329670319,0.0031625533509609125
59,5,6,60,50,swac_zxe5e53k,0.001,0.3,2275,2218,57.0,0.9749450549450548,0.02505494505494521,0.0032767710442063174
60,5,6,60,50,swac_zxe5e53k,0.001,0.3,2275,2226,49.0,0.9784615384615384,0.021538461538461617,0.0030436066093592496
70,5,6,60,50,swac_zxe5e53k,0.001,0.3,801,772,29.0,0.9637952559300874,0.03620474406991259,0.0066002270396337505
80,5,6,60,50,swac_zxe5e53k,0.001,0.3,800,765,35.0,0.95625,0.043749999999999956,0.007231522790878831
90,5,6,60,50,swac_zxe5e53k,0.001,0.3,796,766,30.0,0.9623115577889448,0.03768844221105516,0.006750025454517342
100,5,6,60,50,swac_zxe5e53k,0.001,0.3,24089,23079,1010.0,0.9580721491137032,0.0419278508862968,0.0012913412466821754
110,5,6,60,50,swac_zxe5e53k,0.001,0.3,291,275,16.0,0.9450171821305842,0.054982817869415834,0.01336247343306351
120,5,6,60,50,swac_zxe5e53k,0.001,0.3,290,278,12.0,0.9586206896551724,0.04137931034482756,0.011695425427566644
130,5,6,60,50,swac_zxe5e53k,0.001,0.3,289,268,21.0,0.9273356401384084,0.07266435986159159,0.015269692109514382
140,5,6,60,50,swac_zxe5e53k,0.001,0.3,289,267,22.0,0.9238754325259516,0.07612456747404839,0.015599842260419064
150,5,6,60,50,swac_zxe5e53k,0.001,0.3,1914,1787,127.0,0.9336468129571578,0.06635318704284221,0.005689200461154404
160,5,6,60,50,swac_zxe5e53k,0.001,0.3,1911,1766,145.0,0.924123495552067,0.07587650444793304,0.006057428829066209
170,5,6,60,50,swac_zxe5e53k,0.001,0.3,1909,1766,143.0,0.925091671031954,0.074908328968046,0.006024964270221377
180,5,6,60,50,swac_zxe5e53k,0.001,0.3,1905,1734,171.0,0.9102362204724408,0.0897637795275592,0.006549077529659766
190,5,6,60,50,swac_zxe5e53k,0.001,0.3,1902,1719,183.0,0.9037854889589906,0.09621451104100942,0.0067615725817450605
200,5,6,60,50,swac_zxe5e53k,0.001,0.3,1897,1719,178.0,0.9061676331049024,0.09383236689509755,0.006694943914706497
210,5,6,60,50,swac_zxe5e53k,0.001,0.3,1760,1584,176.0,0.9,0.09999999999999998,0.0071509694193419415
220,5,6,60,50,swac_zxe5e53k,0.001,0.3,1756,1571,185.0,0.8946469248291572,0.1053530751708428,0.00732634202229282
230,5,6,60,50,swac_zxe5e53k,0.001,0.3,1755,1560,195.0,0.8888888888888888,0.11111111111111116,0.007501773089508643
240,5,6,60,50,swac_zxe5e53k,0.001,0.3,1751,1531,220.0,0.874357509994289,0.12564249000571104,0.007920812203841124
250,5,6,60,50,swac_zxe5e53k,0.001,0.3,1750,1534,216.0,0.8765714285714286,0.12342857142857144,0.007862895111441313
260,5,6,60,50,swac_zxe5e53k,0.001,0.3,3764,3295,469.0,0.8753985122210415,0.12460148777895852,0.005383190001919527
270,5,6,60,50,swac_zxe5e53k,0.001,0.3,3763,3271,492.0,0.8692532553813447,0.13074674461865532,0.005495680747662029
280,5,6,60,50,swac_zxe5e53k,0.001,0.3,3762,3245,517.0,0.8625730994152047,0.13742690058479534,0.005613379900998374
290,5,6,60,50,swac_zxe5e53k,0.001,0.3,3762,3235,527.0,0.8599149388623073,0.1400850611376927,0.005658668639987454
300,5,6,60,50,swac_zxe5e53k,0.001,0.3,3760,3169,591.0,0.8428191489361702,0.15718085106382984,0.005935715714491889
310,5,6,60,50,swac_zxe5e53k,0.001,0.3,6739,5670,1069.0,0.8413711233120641,0.1586288766879359,0.004450278575417691
320,5,6,60,50,swac_zxe5e53k,0.001,0.3,3758,3136,622.0,0.83448642895157,0.16551357104843,0.006062448407514928
330,5,6,60,50,swac_zxe5e53k,0.001,0.3,3757,3137,620.0,0.8349747138674475,0.16502528613255252,0.006056075928187293
340,5,6,60,50,swac_zxe5e53k,0.001,0.3,3754,3033,721.0,0.8079381992541289,0.1920618007458711,0.006429281407279634
350,5,6,60,50,swac_zxe5e53k,0.001,0.3,3751,3049,702.0,0.8128499066915489,0.18715009330845112,0.006368346306505001
410,5,6,60,50,swac_zxe5e53k,0.001,0.3,2977,2340,637.0,0.7860262008733624,0.2139737991266376,0.007516391502621155
510,5,6,60,50,swac_zxe5e53k,0.001,0.3,2972,2112,860.0,0.7106325706594886,0.2893674293405114,0.008318077739907129
610,5,6,60,50,swac_zxe5e53k,0.001,0.3,2969,2059,910.0,0.693499494779387,0.306500505220613,0.008461231412897747
710,5,6,60,50,swac_zxe5e53k,0.001,0.3,1138,716,422.0,0.6291739894551845,0.37082601054481545,0.014318559994761278
810,5,6,60,50,swac_zxe5e53k,0.001,0.3,1137,684,453.0,0.6015831134564644,0.3984168865435356,0.014518991628456988
910,5,6,60,50,swac_zxe5e53k,0.001,0.3,1136,594,542.0,0.522887323943662,0.477112676056338,0.01481922079368387
1000,5,6,60,50,swac_zxe5e53k,0.001,0.3,1265,655,610.0,0.5177865612648221,0.48221343873517786,0.014049141260194919
2000,5,6,60,50,swac_zxe5e53k,0.001,0.3,3363,806,2557.0,0.23966696402022,0.76033303597978,0.007361097734074374
0,5,6,60,50,swac_zxe5e53k,0.001,0.4,78874,78872,2.0,0.9999746431016558,2.5356898344153223e-05,1.7929807442547733e-05
1,5,6,60,50,swac_zxe5e53k,0.001,0.4,78874,78773,101.0,0.9987194766336182,0.0012805233663818472,0.00012733523099655165
2,5,6,60,50,swac_zxe5e53k,0.001,0.4,78874,78692,182.0,0.9976925222506784,0.002307477749321607,0.0001708441791418248
3,5,6,60,50,swac_zxe5e53k,0.001,0.4,78874,78606,268.0,0.996602175621878,0.003397824378121972,0.0002072022401161947
4,5,6,60,50,swac_zxe5e53k,0.001,0.4,78874,78521,353.0,0.9955245074422496,0.004475492557750371,0.00023767279009215075
5,5,6,60,50,swac_zxe5e53k,0.001,0.4,78873,78397,476.0,0.9939649816794088,0.006035018320591168,0.0002757786609255364
6,5,6,60,50,swac_zxe5e53k,0.001,0.4,78873,78360,513.0,0.993495873112472,0.0065041268875279945,0.0002862288175088232
7,5,6,60,50,swac_zxe5e53k,0.001,0.4,78873,78272,601.0,0.9923801554397575,0.00761984456024245,0.0003096334784313198
8,5,6,60,50,swac_zxe5e53k,0.001,0.4,78873,78136,737.0,0.9906558644910172,0.009344135508982832,0.0003425837756412372
9,5,6,60,50,swac_zxe5e53k,0.001,0.4,78872,77982,890.0,0.9887158941069074,0.011284105893092589,0.0003761039612465645
10,5,6,60,50,swac_zxe5e53k,0.001,0.4,78871,77928,943.0,0.9880437676712608,0.011956232328739214,0.0003870139242670145
11,5,6,60,50,swac_zxe5e53k,0.001,0.4,4599,4551,48.0,0.989562948467058,0.010437051532942054,0.0014985765144042448
12,5,6,60,50,swac_zxe5e53k,0.001,0.4,4599,4516,83.0,0.9819525983909544,0.01804740160904561,0.001963002706804173
13,5,6,60,50,swac_zxe5e53k,0.001,0.4,4599,4535,64.0,0.9860839312894109,0.013916068710589147,0.0017273626242405634
14,5,6,60,50,swac_zxe5e53k,0.001,0.4,4599,4531,68.0,0.9852141769949988,0.014785823005001197,0.0017797392282595161
15,5,6,60,50,swac_zxe5e53k,0.001,0.4,4599,4511,88.0,0.9808654055229398,0.01913459447706023,0.0020201454294837586
16,5,6,60,50,swac_zxe5e53k,0.001,0.4,4599,4509,90.0,0.980430528375734,0.019569471624266033,0.0020425197189945666
17,5,6,60,50,swac_zxe5e53k,0.001,0.4,4599,4493,106.0,0.9769515111980864,0.02304848880191357,0.002212717790110079
18,5,6,60,50,swac_zxe5e53k,0.001,0.4,4599,4476,123.0,0.9732550554468362,0.026744944553163785,0.0023790440327321857
19,5,6,60,50,swac_zxe5e53k,0.001,0.4,4599,4497,102.0,0.9778212654924984,0.02217873450750163,0.002171532908695613
20,5,6,60,50,swac_zxe5e53k,0.001,0.4,4599,4502,97.0,0.9789084583605132,0.02109154163948679,0.0021188172406801575
21,5,6,60,50,swac_zxe5e53k,0.001,0.4,3167,3085,82.0,0.9741079886327756,0.02589201136722441,0.0028220351271918097
22,5,6,60,50,swac_zxe5e53k,0.001,0.4,3167,3084,83.0,0.97379223239659,0.026207767603410037,0.0028387303161088997
23,5,6,60,50,swac_zxe5e53k,0.001,0.4,3167,3056,111.0,0.9649510577833912,0.035048942216608814,0.0032678797658767366
24,5,6,60,50,swac_zxe5e53k,0.001,0.4,3167,3072,95.0,0.970003157562362,0.029996842437638005,0.0030311003399835115
25,5,6,60,50,swac_zxe5e53k,0.001,0.4,3167,3069,98.0,0.9690558888538048,0.03094411114619522,0.003077084247811525
26,5,6,60,50,swac_zxe5e53k,0.001,0.4,3167,3053,114.0,0.9640037890748342,0.035996210925165806,0.003310119957731788
27,5,6,60,50,swac_zxe5e53k,0.001,0.4,3167,3043,124.0,0.9608462267129776,0.03915377328702241,0.0034465907943499437
28,5,6,60,50,swac_zxe5e53k,0.001,0.4,3167,3037,130.0,0.9589516892958636,0.04104831070413639,0.0035255102124994585
29,5,6,60,50,swac_zxe5e53k,0.001,0.4,3167,3042,125.0,0.960530470476792,0.039469529523208036,0.0034598917907641066
30,5,6,60,50,swac_zxe5e53k,0.001,0.4,3167,3044,123.0,0.9611619829491632,0.03883801705083678,0.0034332290981729926
31,5,6,60,50,swac_zxe5e53k,0.001,0.4,2263,2164,99.0,0.9562527618205922,0.043747238179407844,0.00429951426883236
32,5,6,60,50,swac_zxe5e53k,0.001,0.4,2263,2170,93.0,0.958904109589041,0.04109589041095896,0.004172962771857817
33,5,6,60,50,swac_zxe5e53k,0.001,0.4,2263,2162,101.0,0.9553689792311092,0.044631020768890806,0.004340719284136616
34,5,6,60,50,swac_zxe5e53k,0.001,0.4,2263,2169,94.0,0.9584622182942996,0.04153778170570044,0.0041943712886085205
35,5,6,60,50,swac_zxe5e53k,0.001,0.4,2263,2159,104.0,0.9540433053468846,0.04595669465311536,0.004401656623302572
36,5,6,60,50,swac_zxe5e53k,0.001,0.4,2263,2143,120.0,0.9469730446310208,0.05302695536897917,0.0047105853557543
37,5,6,60,50,swac_zxe5e53k,0.001,0.4,2263,2139,124.0,0.9452054794520548,0.0547945205479452,0.004783980535030628
38,5,6,60,50,swac_zxe5e53k,0.001,0.4,2263,2134,129.0,0.9429960229783472,0.05700397702165283,0.004873772260069806
39,5,6,60,50,swac_zxe5e53k,0.001,0.4,2263,2162,101.0,0.9553689792311092,0.044631020768890806,0.004340719284136616
40,5,6,60,50,swac_zxe5e53k,0.001,0.4,2263,2122,141.0,0.9376933274414494,0.0623066725585506,0.005081072774140981
41,5,6,60,50,swac_zxe5e53k,0.001,0.4,598,565,33.0,0.9448160535117056,0.05518394648829439,0.009337474264986403
42,5,6,60,50,swac_zxe5e53k,0.001,0.4,598,562,36.0,0.939799331103679,0.06020066889632103,0.00972674727971307
43,5,6,60,50,swac_zxe5e53k,0.001,0.4,598,566,32.0,0.9464882943143812,0.053511705685618804,0.00920304252440886
44,5,6,60,50,swac_zxe5e53k,0.001,0.4,598,564,34.0,0.94314381270903,0.05685618729096997,0.00946950405881462
45,5,6,60,50,swac_zxe5e53k,0.001,0.4,598,555,43.0,0.92809364548495,0.07190635451505001,0.010564013398766002
46,5,6,60,50,swac_zxe5e53k,0.001,0.4,598,563,35.0,0.9414715719063546,0.058528428093645446,0.00959923101701106
47,5,6,60,50,swac_zxe5e53k,0.001,0.4,598,550,48.0,0.919732441471572,0.08026755852842804,0.011110924267921218
48,5,6,60,50,swac_zxe5e53k,0.001,0.4,597,546,51.0,0.914572864321608,0.085427135678392,0.01143983900802851
49,5,6,60,50,swac_zxe5e53k,0.001,0.4,597,555,42.0,0.9296482412060302,0.07035175879396982,0.01046669671297245
50,5,6,60,50,swac_zxe5e53k,0.001,0.4,597,565,32.0,0.9463986599664992,0.05360134003350081,0.009218021492418887
51,5,6,60,50,swac_zxe5e53k,0.001,0.4,597,563,34.0,0.9430485762144054,0.05695142378559459,0.009484886957345093
52,5,6,60,50,swac_zxe5e53k,0.001,0.4,597,552,45.0,0.9246231155778896,0.07537688442211044,0.010804739461723376
53,5,6,60,50,swac_zxe5e53k,0.001,0.4,597,539,58.0,0.9028475711892796,0.09715242881072039,0.012121235320985123
54,5,6,60,50,swac_zxe5e53k,0.001,0.4,597,550,47.0,0.9212730318257956,0.07872696817420444,0.011022212433467224
55,5,6,60,50,swac_zxe5e53k,0.001,0.4,597,549,48.0,0.9195979899497488,0.08040201005025116,0.011128722013412404
56,5,6,60,50,swac_zxe5e53k,0.001,0.4,597,554,43.0,0.9279731993299832,0.07202680067001677,0.010581021904720338
57,5,6,60,50,swac_zxe5e53k,0.001,0.4,597,543,54.0,0.9095477386934674,0.09045226130653261,0.011739113402174994
58,5,6,60,50,swac_zxe5e53k,0.001,0.4,597,551,46.0,0.9229480737018424,0.0770519262981576,0.010914232939444274
59,5,6,60,50,swac_zxe5e53k,0.001,0.4,597,554,43.0,0.9279731993299832,0.07202680067001677,0.010581021904720338
60,5,6,60,50,swac_zxe5e53k,0.001,0.4,597,540,57.0,0.9045226130653268,0.09547738693467323,0.012027429254431373
70,5,6,60,50,swac_zxe5e53k,0.001,0.4,786,695,91.0,0.8842239185750637,0.11577608142493634,0.011412460289796712
80,5,6,60,50,swac_zxe5e53k,0.001,0.4,783,685,98.0,0.8748403575989783,0.12515964240102173,0.011825395660291433
90,5,6,60,50,swac_zxe5e53k,0.001,0.4,781,652,129.0,0.8348271446862996,0.1651728553137004,0.013287464040070194
100,5,6,60,50,swac_zxe5e53k,0.001,0.4,780,623,157.0,0.7987179487179488,0.20128205128205123,0.014356611409781304
110,5,6,60,50,swac_zxe5e53k,0.001,0.4,284,225,59.0,0.7922535211267606,0.20774647887323938,0.024073528752158905
120,5,6,60,50,swac_zxe5e53k,0.001,0.4,284,231,53.0,0.8133802816901409,0.18661971830985913,0.02311885998028571
130,5,6,60,50,swac_zxe5e53k,0.001,0.4,284,211,73.0,0.7429577464788732,0.25704225352112675,0.025931351234592215
